timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB]
2025/12/05 21:38:11.714, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:38:16.715, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:38:21.717, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:38:26.719, 0, NVIDIA A100-SXM4-80GB, 32 %, 6 %, 81920 MiB, 3115 MiB
2025/12/05 21:38:31.720, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:38:36.725, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:38:41.727, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:38:46.729, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:38:51.730, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:38:56.732, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:39:01.734, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:39:06.736, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:39:11.738, 0, NVIDIA A100-SXM4-80GB, 32 %, 6 %, 81920 MiB, 3115 MiB
2025/12/05 21:39:16.739, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:39:21.741, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:39:26.743, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:39:31.744, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:39:36.746, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:39:41.748, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:39:46.749, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:39:51.750, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:39:56.752, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:40:01.755, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:40:06.757, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:40:11.758, 0, NVIDIA A100-SXM4-80GB, 30 %, 5 %, 81920 MiB, 3115 MiB
2025/12/05 21:40:16.760, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:40:21.762, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:40:26.763, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:40:31.765, 0, NVIDIA A100-SXM4-80GB, 7 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:40:36.766, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:40:41.769, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:40:46.770, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:40:51.772, 0, NVIDIA A100-SXM4-80GB, 1 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:40:56.773, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:41:01.775, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:41:06.776, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:41:11.778, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:41:16.780, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:41:21.782, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:41:26.783, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:41:31.785, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:41:36.787, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:41:41.789, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:41:46.790, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:41:51.792, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:41:56.793, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:42:01.795, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:42:06.797, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:42:11.799, 0, NVIDIA A100-SXM4-80GB, 4 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:42:16.801, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:42:21.804, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:42:26.805, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:42:31.806, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:42:36.807, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:42:41.809, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:42:46.810, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:42:51.811, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:42:56.813, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:43:01.815, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:43:06.816, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:43:11.818, 0, NVIDIA A100-SXM4-80GB, 32 %, 6 %, 81920 MiB, 3115 MiB
2025/12/05 21:43:16.819, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:43:21.821, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:43:26.822, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:43:31.824, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:43:36.826, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:43:41.827, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:43:46.829, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:43:51.830, 0, NVIDIA A100-SXM4-80GB, 15 %, 5 %, 81920 MiB, 3115 MiB
2025/12/05 21:43:56.832, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:44:01.834, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:44:06.835, 0, NVIDIA A100-SXM4-80GB, 33 %, 6 %, 81920 MiB, 3115 MiB
2025/12/05 21:44:11.837, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:44:16.838, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:44:21.840, 0, NVIDIA A100-SXM4-80GB, 3 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:44:26.842, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:44:31.843, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:44:36.845, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:44:41.846, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:44:46.848, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:44:51.849, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:44:56.851, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:45:01.853, 0, NVIDIA A100-SXM4-80GB, 5 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:45:06.855, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:45:11.856, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:45:16.858, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:45:21.860, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:45:26.862, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:45:31.863, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:45:36.865, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:45:41.867, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:45:46.869, 0, NVIDIA A100-SXM4-80GB, 29 %, 5 %, 81920 MiB, 3115 MiB
2025/12/05 21:45:51.870, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:45:56.872, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:46:01.873, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:46:06.875, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:46:11.877, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:46:16.879, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:46:21.881, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:46:26.882, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:46:31.886, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:46:36.888, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:46:41.889, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:46:46.891, 0, NVIDIA A100-SXM4-80GB, 32 %, 6 %, 81920 MiB, 3115 MiB
2025/12/05 21:46:51.892, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:46:56.894, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:47:01.895, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:47:06.897, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:47:11.898, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:47:16.900, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:47:21.902, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:47:26.903, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:47:31.908, 0, NVIDIA A100-SXM4-80GB, 32 %, 6 %, 81920 MiB, 3115 MiB
2025/12/05 21:47:36.910, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:47:41.911, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:47:46.913, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:47:51.914, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:47:56.915, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:48:01.917, 0, NVIDIA A100-SXM4-80GB, 8 %, 1 %, 81920 MiB, 3115 MiB
2025/12/05 21:48:06.919, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:48:11.921, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:48:16.923, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:48:21.926, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:48:26.928, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:48:31.930, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:48:36.931, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:48:41.933, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:48:46.934, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:48:51.935, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:48:56.937, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:49:01.938, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:49:06.939, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:49:11.941, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:49:16.943, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:49:21.944, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:49:26.945, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:49:31.947, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:49:36.949, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:49:41.951, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:49:46.953, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:49:51.955, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:49:56.956, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:50:01.958, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:50:06.959, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
2025/12/05 21:50:11.961, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 3115 MiB
